Fp_img,Bn_img,Date,Type_img,Z_m,Tide,Date_h,Dir_m,Tp_m,Hs_m,bathy,X_Y,Lum_pix,Split,Hs_c,Tp_c,Dir_c,Tide_c
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-18-00-00-000_zplane_4.1_R_blended_snap.png,biarritz_3_2_1_2021-03-03-18-00-00-000_zplane_4.1_R_blended_snap.png,2021-03-03 18:00:00,snap,4.1,4.1502,2021-03-03 19,291.8,12.019999731332064,1.169999973848462,2021-03-03,"(70, 70)",132,Train,0.15830115830115832,0.34278768233387347,0.3177777777777777,0.9033863682135972
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-06-30-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-06-30-00-000_zplane_4.3_R_blended_snap.png,2021-03-04 06:30:00,snap,4.3,4.239,2021-03-04 07,292.5,11.549999741837382,0.979999978095293,2021-03-03,"(70, 70)",172,Train,0.08494208494208494,0.3047001620745542,0.33333333333333304,0.9289351785251891
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-06-30-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-06-30-00-000_zplane_4.3_R_blended_timex.png,2021-03-04 06:30:00,timex,4.3,4.239,2021-03-04 07,292.5,11.549999741837382,0.979999978095293,2021-03-03,"(70, 70)",170,Train,0.08494208494208494,0.3047001620745542,0.33333333333333304,0.9289351785251891
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-06-45-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-06-45-00-000_zplane_4.3_R_blended_snap.png,2021-03-04 06:45:00,snap,4.3,4.271,2021-03-04 07,292.5,11.549999741837382,0.979999978095293,2021-03-03,"(70, 70)",153,Train,0.08494208494208494,0.3047001620745542,0.33333333333333304,0.9381419570158529
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-06-45-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-06-45-00-000_zplane_4.3_R_blended_timex.png,2021-03-04 06:45:00,timex,4.3,4.271,2021-03-04 07,292.5,11.549999741837382,0.979999978095293,2021-03-03,"(70, 70)",174,Train,0.08494208494208494,0.3047001620745542,0.33333333333333304,0.9381419570158529
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-00-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-07-00-00-000_zplane_4.3_R_blended_timex.png,2021-03-04 07:00:00,timex,4.3,4.281,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",173,Validation,0.07722007722007729,0.30551053484602897,0.33333333333333304,0.9410190752941852
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-00-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-07-00-00-000_zplane_4.3_R_blended_snap.png,2021-03-04 07:00:00,snap,4.3,4.281,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",176,Validation,0.07722007722007729,0.30551053484602897,0.33333333333333304,0.9410190752941852
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-15-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-07-15-00-000_zplane_4.3_R_blended_timex.png,2021-03-04 07:15:00,timex,4.3,4.2742,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",172,Train,0.07722007722007729,0.30551053484602897,0.33333333333333304,0.9390626348649194
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-15-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-07-15-00-000_zplane_4.3_R_blended_snap.png,2021-03-04 07:15:00,snap,4.3,4.2742,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",172,Train,0.07722007722007729,0.30551053484602897,0.33333333333333304,0.9390626348649194
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-30-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-07-30-00-000_zplane_4.3_R_blended_timex.png,2021-03-04 07:30:00,timex,4.3,4.2319,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",173,Train,0.07722007722007729,0.30551053484602897,0.33333333333333304,0.9268924245475731
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-30-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-07-30-00-000_zplane_4.3_R_blended_snap.png,2021-03-04 07:30:00,snap,4.3,4.2319,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",178,Train,0.07722007722007729,0.30551053484602897,0.33333333333333304,0.9268924245475731
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-45-00-000_zplane_4.1_R_blended_snap.png,biarritz_3_2_1_2021-03-04-07-45-00-000_zplane_4.1_R_blended_snap.png,2021-03-04 07:45:00,snap,4.1,4.1717,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",179,Train,0.07722007722007729,0.30551053484602897,0.33333333333333304,0.9095721725120121
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-45-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2021-03-04-07-45-00-000_zplane_4.1_R_blended_timex.png,2021-03-04 07:45:00,timex,4.1,4.1717,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",173,Train,0.07722007722007729,0.30551053484602897,0.33333333333333304,0.9095721725120121
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-08-00-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2021-03-04-08-00-00-000_zplane_4.1_R_blended_timex.png,2021-03-04 08:00:00,timex,4.1,4.1087,2021-03-04 09,292.5,11.45999974384904,0.9399999789893628,2021-03-03,"(70, 70)",177,Train,0.06949806949806958,0.2974068071312804,0.33333333333333304,0.8914463273585176
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-08-00-00-000_zplane_4.1_R_blended_snap.png,biarritz_3_2_1_2021-03-04-08-00-00-000_zplane_4.1_R_blended_snap.png,2021-03-04 08:00:00,snap,4.1,4.1087,2021-03-04 09,292.5,11.45999974384904,0.9399999789893628,2021-03-03,"(70, 70)",164,Train,0.06949806949806958,0.2974068071312804,0.33333333333333304,0.8914463273585176
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-08-15-00-000_zplane_3.9_R_blended_snap.png,biarritz_3_2_1_2021-03-04-08-15-00-000_zplane_3.9_R_blended_snap.png,2021-03-04 08:15:00,snap,3.9,3.9948,2021-03-04 09,292.5,11.45999974384904,0.9399999789893628,2021-03-03,"(70, 70)",180,Validation,0.06949806949806958,0.2974068071312804,0.33333333333333304,0.8586759501683114
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-08-15-00-000_zplane_3.9_R_blended_timex.png,biarritz_3_2_1_2021-03-04-08-15-00-000_zplane_3.9_R_blended_timex.png,2021-03-04 08:15:00,timex,3.9,3.9948,2021-03-04 09,292.5,11.45999974384904,0.9399999789893628,2021-03-03,"(70, 70)",175,Train,0.06949806949806958,0.2974068071312804,0.33333333333333304,0.8586759501683114
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-08-30-00-000_zplane_3.9_R_blended_snap.png,biarritz_3_2_1_2021-03-04-08-30-00-000_zplane_3.9_R_blended_snap.png,2021-03-04 08:30:00,snap,3.9,3.8827,2021-03-04 09,292.5,11.45999974384904,0.9399999789893628,2021-03-03,"(70, 70)",184,Train,0.06949806949806958,0.2974068071312804,0.33333333333333304,0.826423454268205
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-08-30-00-000_zplane_3.9_R_blended_timex.png,biarritz_3_2_1_2021-03-04-08-30-00-000_zplane_3.9_R_blended_timex.png,2021-03-04 08:30:00,timex,3.9,3.8827,2021-03-04 09,292.5,11.45999974384904,0.9399999789893628,2021-03-03,"(70, 70)",176,Train,0.06949806949806958,0.2974068071312804,0.33333333333333304,0.826423454268205
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-08-45-00-000_zplane_3.7_R_blended_snap.png,biarritz_3_2_1_2021-03-04-08-45-00-000_zplane_3.7_R_blended_snap.png,2021-03-04 08:45:00,snap,3.7,3.7454,2021-03-04 09,292.5,11.45999974384904,0.9399999789893628,2021-03-03,"(70, 70)",143,Train,0.06949806949806958,0.2974068071312804,0.33333333333333304,0.7869206203067007
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-08-45-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2021-03-04-08-45-00-000_zplane_3.7_R_blended_timex.png,2021-03-04 08:45:00,timex,3.7,3.7454,2021-03-04 09,292.5,11.45999974384904,0.9399999789893628,2021-03-03,"(70, 70)",166,Train,0.06949806949806958,0.2974068071312804,0.33333333333333304,0.7869206203067007
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-00-00-000_zplane_3.5_R_blended_timex.png,biarritz_3_2_1_2021-03-04-09-00-00-000_zplane_3.5_R_blended_timex.png,2021-03-04 09:00:00,timex,3.5,3.5856,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",167,Train,0.06177606177606182,0.29011345218800644,0.33333333333333304,0.7409442702189486
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-00-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2021-03-04-09-00-00-000_zplane_3.5_R_blended_snap.png,2021-03-04 09:00:00,snap,3.5,3.5856,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",184,Train,0.06177606177606182,0.29011345218800644,0.33333333333333304,0.7409442702189486
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-15-00-000_zplane_3.5_R_blended_timex.png,biarritz_3_2_1_2021-03-04-09-15-00-000_zplane_3.5_R_blended_timex.png,2021-03-04 09:15:00,timex,3.5,3.4121,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",163,Validation,0.06177606177606182,0.29011345218800644,0.33333333333333304,0.6910262680898811
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-15-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2021-03-04-09-15-00-000_zplane_3.5_R_blended_snap.png,2021-03-04 09:15:00,snap,3.5,3.4121,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",148,Validation,0.06177606177606182,0.29011345218800644,0.33333333333333304,0.6910262680898811
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-30-00-000_zplane_3.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-09-30-00-000_zplane_3.3_R_blended_snap.png,2021-03-04 09:30:00,snap,3.3,3.2177,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",181,Train,0.06177606177606182,0.29011345218800644,0.33333333333333304,0.6350950887590989
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-30-00-000_zplane_3.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-09-30-00-000_zplane_3.3_R_blended_timex.png,2021-03-04 09:30:00,timex,3.3,3.2177,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",168,Validation,0.06177606177606182,0.29011345218800644,0.33333333333333304,0.6350950887590989
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-45-00-000_zplane_3.1_R_blended_timex.png,biarritz_3_2_1_2021-03-04-09-45-00-000_zplane_3.1_R_blended_timex.png,2021-03-04 09:45:00,timex,3.1,3.0119,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",167,Validation,0.06177606177606182,0.29011345218800644,0.33333333333333304,0.5758839945910175
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-45-00-000_zplane_3.1_R_blended_snap.png,biarritz_3_2_1_2021-03-04-09-45-00-000_zplane_3.1_R_blended_snap.png,2021-03-04 09:45:00,snap,3.1,3.0119,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",172,Train,0.06177606177606182,0.29011345218800644,0.33333333333333304,0.5758839945910175
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-10-00-00-000_zplane_2.7_R_blended_timex.png,biarritz_3_2_1_2021-03-04-10-00-00-000_zplane_2.7_R_blended_timex.png,2021-03-04 10:00:00,timex,2.7,2.7929,2021-03-04 11,292.5,11.22999974898994,0.909999979659915,2021-03-03,"(70, 70)",169,Train,0.05791505791505791,0.2787682333873581,0.33333333333333304,0.5128751042955375
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-10-00-00-000_zplane_2.7_R_blended_snap.png,biarritz_3_2_1_2021-03-04-10-00-00-000_zplane_2.7_R_blended_snap.png,2021-03-04 10:00:00,snap,2.7,2.7929,2021-03-04 11,292.5,11.22999974898994,0.909999979659915,2021-03-03,"(70, 70)",170,Train,0.05791505791505791,0.2787682333873581,0.33333333333333304,0.5128751042955375
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-10-15-00-000_zplane_2.5_R_blended_timex.png,biarritz_3_2_1_2021-03-04-10-15-00-000_zplane_2.5_R_blended_timex.png,2021-03-04 10:15:00,timex,2.5,2.5789,2021-03-04 11,292.5,11.22999974898994,0.909999979659915,2021-03-03,"(70, 70)",173,Train,0.05791505791505791,0.2787682333873581,0.33333333333333304,0.45130477313922374
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-10-15-00-000_zplane_2.5_R_blended_snap.png,biarritz_3_2_1_2021-03-04-10-15-00-000_zplane_2.5_R_blended_snap.png,2021-03-04 10:15:00,snap,2.5,2.5789,2021-03-04 11,292.5,11.22999974898994,0.909999979659915,2021-03-03,"(70, 70)",144,Train,0.05791505791505791,0.2787682333873581,0.33333333333333304,0.45130477313922374
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-10-30-00-000_zplane_2.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-10-30-00-000_zplane_2.3_R_blended_timex.png,2021-03-04 10:30:00,timex,2.3,2.3545,2021-03-04 11,292.5,11.22999974898994,0.909999979659915,2021-03-03,"(70, 70)",174,Train,0.05791505791505791,0.2787682333873581,0.33333333333333304,0.3867422389734441
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-10-30-00-000_zplane_2.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-10-30-00-000_zplane_2.3_R_blended_snap.png,2021-03-04 10:30:00,snap,2.3,2.3545,2021-03-04 11,292.5,11.22999974898994,0.909999979659915,2021-03-03,"(70, 70)",172,Train,0.05791505791505791,0.2787682333873581,0.33333333333333304,0.3867422389734441
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-10-45-00-000_zplane_2.1_R_blended_snap.png,biarritz_3_2_1_2021-03-04-10-45-00-000_zplane_2.1_R_blended_snap.png,2021-03-04 10:45:00,snap,2.1,2.1325,2021-03-04 11,292.5,11.22999974898994,0.909999979659915,2021-03-03,"(70, 70)",169,Train,0.05791505791505791,0.2787682333873581,0.33333333333333304,0.32287021319446435
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-10-45-00-000_zplane_2.1_R_blended_timex.png,biarritz_3_2_1_2021-03-04-10-45-00-000_zplane_2.1_R_blended_timex.png,2021-03-04 10:45:00,timex,2.1,2.1325,2021-03-04 11,292.5,11.22999974898994,0.909999979659915,2021-03-03,"(70, 70)",173,Train,0.05791505791505791,0.2787682333873581,0.33333333333333304,0.32287021319446435
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-11-00-00-000_zplane_1.9_R_blended_timex.png,biarritz_3_2_1_2021-03-04-11-00-00-000_zplane_1.9_R_blended_timex.png,2021-03-04 11:00:00,timex,1.9,1.9089,2021-03-04 12,292.5,11.0799997523427,0.8999999798834324,2021-03-03,"(70, 70)",170,Train,0.05405405405405406,0.2666126418152348,0.33333333333333304,0.25853784849095146
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-11-00-00-000_zplane_1.9_R_blended_snap.png,biarritz_3_2_1_2021-03-04-11-00-00-000_zplane_1.9_R_blended_snap.png,2021-03-04 11:00:00,snap,1.9,1.9089,2021-03-04 12,292.5,11.0799997523427,0.8999999798834324,2021-03-03,"(70, 70)",169,Validation,0.05405405405405406,0.2666126418152348,0.33333333333333304,0.25853784849095146
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-11-15-00-000_zplane_1.7_R_blended_timex.png,biarritz_3_2_1_2021-03-04-11-15-00-000_zplane_1.7_R_blended_timex.png,2021-03-04 11:15:00,timex,1.7,1.7045,2021-03-04 12,292.5,11.0799997523427,0.8999999798834324,2021-03-03,"(70, 70)",168,Train,0.05405405405405406,0.2666126418152348,0.33333333333333304,0.1997295508818367
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-11-15-00-000_zplane_1.7_R_blended_snap.png,biarritz_3_2_1_2021-03-04-11-15-00-000_zplane_1.7_R_blended_snap.png,2021-03-04 11:15:00,snap,1.7,1.7045,2021-03-04 12,292.5,11.0799997523427,0.8999999798834324,2021-03-03,"(70, 70)",167,Train,0.05405405405405406,0.2666126418152348,0.33333333333333304,0.1997295508818367
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-11-30-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-03-04-11-30-00-000_zplane_1.5_R_blended_timex.png,2021-03-04 11:30:00,timex,1.5,1.5241,2021-03-04 12,292.5,11.0799997523427,0.8999999798834324,2021-03-03,"(70, 70)",169,Validation,0.05405405405405406,0.2666126418152348,0.33333333333333304,0.14782633714071985
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-11-30-00-000_zplane_1.5_R_blended_snap.png,biarritz_3_2_1_2021-03-04-11-30-00-000_zplane_1.5_R_blended_snap.png,2021-03-04 11:30:00,snap,1.5,1.5241,2021-03-04 12,292.5,11.0799997523427,0.8999999798834324,2021-03-03,"(70, 70)",168,Validation,0.05405405405405406,0.2666126418152348,0.33333333333333304,0.14782633714071985
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-11-45-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-11-45-00-000_zplane_1.3_R_blended_timex.png,2021-03-04 11:45:00,timex,1.3,1.3533,2021-03-04 12,292.5,11.0799997523427,0.8999999798834324,2021-03-03,"(70, 70)",168,Train,0.05405405405405406,0.2666126418152348,0.33333333333333304,0.09868515694680208
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-11-45-00-000_zplane_1.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-11-45-00-000_zplane_1.3_R_blended_snap.png,2021-03-04 11:45:00,snap,1.3,1.3533,2021-03-04 12,292.5,11.0799997523427,0.8999999798834324,2021-03-03,"(70, 70)",167,Train,0.05405405405405406,0.2666126418152348,0.33333333333333304,0.09868515694680208
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-12-00-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-12-00-00-000_zplane_1.3_R_blended_timex.png,2021-03-04 12:00:00,timex,1.3,1.2053,2021-03-04 13,292.5,10.95999975502491,0.8899999801069498,2021-03-03,"(70, 70)",167,Validation,0.050193050193050204,0.2568881685575364,0.33333333333333304,0.05610380642748225
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-12-00-00-000_zplane_1.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-12-00-00-000_zplane_1.3_R_blended_snap.png,2021-03-04 12:00:00,snap,1.3,1.2053,2021-03-04 13,292.5,10.95999975502491,0.8899999801069498,2021-03-03,"(70, 70)",167,Validation,0.050193050193050204,0.2568881685575364,0.33333333333333304,0.05610380642748225
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-12-15-00-000_zplane_1.1_R_blended_timex.png,biarritz_3_2_1_2021-03-04-12-15-00-000_zplane_1.1_R_blended_timex.png,2021-03-04 12:15:00,timex,1.1,1.089,2021-03-04 13,292.5,10.95999975502491,0.8899999801069498,2021-03-03,"(70, 70)",167,Train,0.050193050193050204,0.2568881685575364,0.33333333333333304,0.022642920850476145
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-12-15-00-000_zplane_1.1_R_blended_snap.png,biarritz_3_2_1_2021-03-04-12-15-00-000_zplane_1.1_R_blended_snap.png,2021-03-04 12:15:00,snap,1.1,1.089,2021-03-04 13,292.5,10.95999975502491,0.8899999801069498,2021-03-03,"(70, 70)",168,Train,0.050193050193050204,0.2568881685575364,0.33333333333333304,0.022642920850476145
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-12-30-00-000_zplane_1.1_R_blended_timex.png,biarritz_3_2_1_2021-03-04-12-30-00-000_zplane_1.1_R_blended_timex.png,2021-03-04 12:30:00,timex,1.1,1.0103,2021-03-04 13,292.5,10.95999975502491,0.8899999801069498,2021-03-03,"(70, 70)",166,Train,0.050193050193050204,0.2568881685575364,0.33333333333333304,0.0
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-12-30-00-000_zplane_1.1_R_blended_snap.png,biarritz_3_2_1_2021-03-04-12-30-00-000_zplane_1.1_R_blended_snap.png,2021-03-04 12:30:00,snap,1.1,1.0103,2021-03-04 13,292.5,10.95999975502491,0.8899999801069498,2021-03-03,"(70, 70)",165,Train,0.050193050193050204,0.2568881685575364,0.33333333333333304,0.0
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-14-15-00-000_zplane_1.1_R_blended_timex.png,biarritz_3_2_1_2021-03-04-14-15-00-000_zplane_1.1_R_blended_timex.png,2021-03-04 14:15:00,timex,1.1,1.0819,2021-03-04 15,292.5,10.799999758601189,0.8499999810010195,2021-03-03,"(70, 70)",162,Validation,0.03474903474903479,0.2439222042139384,0.33333333333333304,0.02060016687286015
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-14-15-00-000_zplane_1.1_R_blended_snap.png,biarritz_3_2_1_2021-03-04-14-15-00-000_zplane_1.1_R_blended_snap.png,2021-03-04 14:15:00,snap,1.1,1.0819,2021-03-04 15,292.5,10.799999758601189,0.8499999810010195,2021-03-03,"(70, 70)",164,Validation,0.03474903474903479,0.2439222042139384,0.33333333333333304,0.02060016687286015
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-14-30-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-14-30-00-000_zplane_1.3_R_blended_timex.png,2021-03-04 14:30:00,timex,1.3,1.2017,2021-03-04 15,292.5,10.799999758601189,0.8499999810010195,2021-03-03,"(70, 70)",164,Train,0.03474903474903479,0.2439222042139384,0.33333333333333304,0.05506804384728253
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-14-30-00-000_zplane_1.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-14-30-00-000_zplane_1.3_R_blended_snap.png,2021-03-04 14:30:00,snap,1.3,1.2017,2021-03-04 15,292.5,10.799999758601189,0.8499999810010195,2021-03-03,"(70, 70)",164,Train,0.03474903474903479,0.2439222042139384,0.33333333333333304,0.05506804384728253
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-14-45-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-14-45-00-000_zplane_1.3_R_blended_timex.png,2021-03-04 14:45:00,timex,1.3,1.3502,2021-03-04 15,292.5,10.799999758601189,0.8499999810010195,2021-03-03,"(70, 70)",164,Validation,0.03474903474903479,0.2439222042139384,0.33333333333333304,0.09779325028051905
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-14-45-00-000_zplane_1.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-14-45-00-000_zplane_1.3_R_blended_snap.png,2021-03-04 14:45:00,snap,1.3,1.3502,2021-03-04 15,292.5,10.799999758601189,0.8499999810010195,2021-03-03,"(70, 70)",164,Train,0.03474903474903479,0.2439222042139384,0.33333333333333304,0.09779325028051905
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-15-00-00-000_zplane_1.5_R_blended_snap.png,biarritz_3_2_1_2021-03-04-15-00-00-000_zplane_1.5_R_blended_snap.png,2021-03-04 15:00:00,snap,1.5,1.4995,2021-03-04 16,292.5,10.759999759495258,0.8299999814480543,2021-03-03,"(70, 70)",167,Train,0.02702702702702703,0.24068071312803885,0.33333333333333304,0.14074862617602213
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-15-00-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-03-04-15-00-00-000_zplane_1.5_R_blended_timex.png,2021-03-04 15:00:00,timex,1.5,1.4995,2021-03-04 16,292.5,10.759999759495258,0.8299999814480543,2021-03-03,"(70, 70)",166,Validation,0.02702702702702703,0.24068071312803885,0.33333333333333304,0.14074862617602213
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-15-15-00-000_zplane_1.7_R_blended_snap.png,biarritz_3_2_1_2021-03-04-15-15-00-000_zplane_1.7_R_blended_snap.png,2021-03-04 15:15:00,snap,1.7,1.6533,2021-03-04 16,292.5,10.759999759495258,0.8299999814480543,2021-03-03,"(70, 70)",168,Train,0.02702702702702703,0.24068071312803885,0.33333333333333304,0.18499870529677476
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-15-15-00-000_zplane_1.7_R_blended_timex.png,biarritz_3_2_1_2021-03-04-15-15-00-000_zplane_1.7_R_blended_timex.png,2021-03-04 15:15:00,timex,1.7,1.6533,2021-03-04 16,292.5,10.759999759495258,0.8299999814480543,2021-03-03,"(70, 70)",168,Train,0.02702702702702703,0.24068071312803885,0.33333333333333304,0.18499870529677476
