Fp_img,Bn_img,Date,Type_img,Z_m,Tide,Date_h,Dir_m,Tp_m,Hs_m,bathy,X_Y,Lum_pix
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-31-11-00-00-000_zplane_1.1_R_blended_timex.png,biarritz_3_2_1_2018-01-31-11-00-00-000_zplane_1.1_R_blended_timex.png,2018-01-31 11:00:00,timex,1.1,1.13,2018-01-31 12,307.5,11.57999974116683,1.4499999675899744,2018-01-31,"(70, 70)",146
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-10-30-00-000_zplane_0.5_blended_timex.png,biarritz_3_2_1_2017-03-29-10-30-00-000_zplane_0.5_blended_timex.png,2017-03-29 10:30:00,timex,0.5,0.4519,2017-03-29 11,277.5,18.529999585822225,0.8999999798834324,2017-03-27,"(70, 70)",145
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-13-15-00-000_zplane_3.7_R_blended_snap.png,biarritz_3_2_1_2018-01-28-13-15-00-000_zplane_3.7_R_blended_snap.png,2018-01-28 13:15:00,snap,3.7,3.78,2018-01-28 14,307.5,11.669999739155172,1.6099999640136955,2018-01-31,"(70, 70)",146
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-29-08-15-00-000_zplane_1.1_R_blended_snap.png,biarritz_3_2_1_2018-01-29-08-15-00-000_zplane_1.1_R_blended_snap.png,2018-01-29 08:15:00,snap,1.1,1.03,2018-01-29 09,307.5,12.81999971345067,1.959999956190586,2018-01-31,"(70, 70)",118
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-16-30-00-000_zplane_3.3_R_blended_snap.png,biarritz_3_2_1_2021-03-03-16-30-00-000_zplane_3.3_R_blended_snap.png,2021-03-03 16:30:00,snap,3.3,3.2455,2021-03-03 17,277.5,12.289999725297092,1.2399999722838402,2021-03-03,"(70, 70)",190
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-27-17-30-00-000_zplane_3.3_blended_snap.png,biarritz_3_2_1_2017-03-27-17-30-00-000_zplane_3.3_blended_snap.png,2017-03-27 17:30:00,snap,3.3,3.2201,2017-03-27 18,307.5,14.569999674335122,0.7999999821186066,2017-03-27,"(70, 70)",200
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-10-15-00-000_zplane_0.7_R_blended_timex.png,biarritz_3_2_1_2021-03-01-10-15-00-000_zplane_0.7_R_blended_timex.png,2021-03-01 10:15:00,timex,0.7,0.753,2021-03-01 11,292.5,14.319999679923058,1.2799999713897705,2021-03-03,"(70, 70)",159
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-27-15-30-00-000_zplane_4.3_blended_timex.png,biarritz_3_2_1_2017-03-27-15-30-00-000_zplane_4.3_blended_timex.png,2017-03-27 15:30:00,timex,4.3,4.2693,2017-03-27 16,307.5,15.049999663606286,0.7799999825656414,2017-03-27,"(70, 70)",130
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-45-00-000_zplane_3.5_R_blended_timex.png,biarritz_3_2_1_2021-03-02-07-45-00-000_zplane_3.5_R_blended_timex.png,2021-03-02 07:45:00,timex,3.5,3.5359,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",164
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-10-00-00-000_zplane_0.5_blended_snap.png,biarritz_3_2_1_2017-03-29-10-00-00-000_zplane_0.5_blended_snap.png,2017-03-29 10:00:00,snap,0.5,0.5865,2017-03-29 11,277.5,18.529999585822225,0.8999999798834324,2017-03-27,"(70, 70)",138
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-19-15-00-000_zplane_2.5_R_blended_timex.png,biarritz_3_2_1_2021-06-19-19-15-00-000_zplane_2.5_R_blended_timex.png,2021-06-19 19:15:00,timex,2.5,2.5101,2021-06-19 20,307.5,9.049999797716737,1.219999972730875,2021-06-21,"(80, 100)",143
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-13-15-01-000_zplane_2.9_blended_snap.png,biarritz_3_2_1_2017-03-28-13-15-01-000_zplane_2.9_blended_snap.png,2017-03-28 13:15:00,snap,2.9,2.8015,2017-03-28 14,292.5,13.039999708533289,1.0099999774247408,2017-03-27,"(70, 70)",125
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-30-14-00-00-000_zplane_4.1_R_blended_snap.png,biarritz_3_2_1_2018-01-30-14-00-00-000_zplane_4.1_R_blended_snap.png,2018-01-30 14:00:00,snap,4.1,4.13,2018-01-30 15,307.5,12.969999710097907,1.8799999579787257,2018-01-31,"(70, 70)",163
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-25-06-30-00-000_zplane_1.3_blended_snap.png,biarritz_3_2_1_2017-03-25-06-30-00-000_zplane_1.3_blended_snap.png,2017-03-25 06:30:00,snap,1.3,1.3946,2017-03-25 07,322.5,10.909999756142495,1.169999973848462,2017-03-27,"(70, 70)",152
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-15-30-00-000_zplane_2.1_R_blended_snap.png,biarritz_3_2_1_2021-06-20-15-30-00-000_zplane_2.1_R_blended_snap.png,2021-06-20 15:30:00,snap,2.1,2.0565,2021-06-20 16,293.2,12.299999725073576,1.0399999767541883,2021-06-21,"(80, 100)",164
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-17-30-00-000_zplane_3.7_blended_timex.png,biarritz_3_2_1_2017-03-28-17-30-00-000_zplane_3.7_blended_timex.png,2017-03-28 17:30:00,timex,3.7,3.7447,2017-03-28 18,292.5,12.639999717473984,1.0399999767541883,2017-03-27,"(70, 70)",172
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-16-30-00-000_zplane_4.3_blended_snap.png,biarritz_3_2_1_2017-03-28-16-30-00-000_zplane_4.3_blended_snap.png,2017-03-28 16:30:00,snap,4.3,4.2619,2017-03-28 17,292.5,12.77999971434474,1.0399999767541883,2017-03-27,"(70, 70)",149
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-30-14-45-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2018-01-30-14-45-00-000_zplane_4.3_R_blended_snap.png,2018-01-30 14:45:00,snap,4.3,4.24,2018-01-30 15,307.5,12.969999710097907,1.8799999579787257,2018-01-31,"(70, 70)",154
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-13-30-00-000_zplane_1.1_R_blended_timex.png,biarritz_3_2_1_2021-03-02-13-30-00-000_zplane_1.1_R_blended_timex.png,2021-03-02 13:30:00,timex,1.1,1.0131,2021-03-02 14,292.5,13.219999704509974,1.0899999756366014,2021-03-03,"(70, 70)",171
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-11-00-00-000_zplane_0.7_R_blended_snap.png,biarritz_3_2_1_2021-03-01-11-00-00-000_zplane_0.7_R_blended_snap.png,2021-03-01 11:00:00,snap,0.7,0.6857,2021-03-01 12,292.5,14.609999673441052,1.2799999713897705,2021-03-03,"(70, 70)",156
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-07-00-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2021-03-05-07-00-00-000_zplane_3.7_R_blended_timex.png,2021-03-05 07:00:00,timex,3.7,3.7519,2021-03-05 08,292.5,13.429999699816108,0.7599999830126762,2021-03-03,"(70, 70)",171
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-13-30-00-000_zplane_2.5_blended_timex.png,biarritz_3_2_1_2017-03-29-13-30-00-000_zplane_2.5_blended_timex.png,2017-03-29 13:30:00,timex,2.5,2.4753,2017-03-29 14,277.5,18.89999957755208,1.0699999760836365,2017-03-27,"(70, 70)",131
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-15-00-00-000_zplane_2.3_R_blended_timex.png,biarritz_3_2_1_2021-06-20-15-00-00-000_zplane_2.3_R_blended_timex.png,2021-06-20 15:00:00,timex,2.3,2.3658,2021-06-20 16,293.2,12.299999725073576,1.0399999767541883,2021-06-21,"(80, 100)",160
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-27-13-45-00-000_zplane_3.7_blended_timex.png,biarritz_3_2_1_2017-03-27-13-45-00-000_zplane_3.7_blended_timex.png,2017-03-27 13:45:00,timex,3.7,3.7889,2017-03-27 14,307.5,15.049999663606286,0.789999982342124,2017-03-27,"(70, 70)",162
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-29-12-15-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2018-01-29-12-15-00-000_zplane_3.5_R_blended_snap.png,2018-01-29 12:15:00,snap,3.5,3.58,2018-01-29 13,307.5,12.899999711662533,1.959999956190586,2018-01-31,"(70, 70)",112
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-11-45-00-000_zplane_0.7_R_blended_snap.png,biarritz_3_2_1_2021-03-03-11-45-00-000_zplane_0.7_R_blended_snap.png,2021-03-03 11:45:00,snap,0.7,0.7832,2021-03-03 12,292.5,12.669999716803432,1.2599999718368051,2021-03-03,"(70, 70)",179
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-16-30-00-000_zplane_2.7_R_blended_snap.png,biarritz_3_2_1_2021-03-04-16-30-00-000_zplane_2.7_R_blended_snap.png,2021-03-04 16:30:00,snap,2.7,2.6115,2021-03-04 17,292.5,10.679999761283398,0.8199999816715717,2021-03-03,"(70, 70)",188
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-08-30-00-000_zplane_1.9_R_blended_snap.png,biarritz_3_2_1_2018-01-28-08-30-00-000_zplane_1.9_R_blended_snap.png,2018-01-28 08:30:00,snap,1.9,1.82,2018-01-28 09,307.5,10.619999762624502,1.4299999680370092,2018-01-31,"(70, 70)",111
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-30-15-30-00-000_zplane_4.1_R_blended_snap.png,biarritz_3_2_1_2018-01-30-15-30-00-000_zplane_4.1_R_blended_snap.png,2018-01-30 15:30:00,snap,4.1,4.1,2018-01-30 16,307.5,12.889999711886048,1.8299999590963123,2018-01-31,"(70, 70)",163
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-12-30-00-000_zplane_0.7_R_blended_timex.png,biarritz_3_2_1_2021-03-01-12-30-00-000_zplane_0.7_R_blended_timex.png,2021-03-01 12:30:00,timex,0.7,0.7364,2021-03-01 13,292.5,14.849999668076634,1.289999971166253,2021-03-03,"(70, 70)",151
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-29-16-15-00-000_zplane_2.9_R_blended_timex.png,biarritz_3_2_1_2018-01-29-16-15-00-000_zplane_2.9_R_blended_timex.png,2018-01-29 16:15:00,timex,2.9,2.98,2018-01-29 17,307.5,12.749999715015292,1.969999955967069,2018-01-31,"(70, 70)",154
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-00-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2021-03-04-09-00-00-000_zplane_3.5_R_blended_snap.png,2021-03-04 09:00:00,snap,3.5,3.5856,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",184
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-12-00-00-000_zplane_3.3_R_blended_snap.png,biarritz_3_2_1_2021-06-19-12-00-00-000_zplane_3.3_R_blended_snap.png,2021-06-19 12:00:00,snap,3.3,3.3601,2021-06-19 13,307.5,9.559999786317348,1.4299999680370092,2021-06-21,"(80, 100)",139
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-16-00-01-000_zplane_2.3_R_blended_timex.png,biarritz_3_2_1_2018-01-28-16-00-01-000_zplane_2.3_R_blended_timex.png,2018-01-28 16:00:00,timex,2.3,2.38,2018-01-28 17,307.5,12.42999972216785,1.8699999582022429,2018-01-31,"(70, 70)",154
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-15-00-00-000_zplane_2.5_R_blended_timex.png,biarritz_3_2_1_2021-03-02-15-00-00-000_zplane_2.5_R_blended_timex.png,2021-03-02 15:00:00,timex,2.5,2.4564,2021-03-02 16,292.5,14.16999968327582,1.1099999751895666,2021-03-03,"(70, 70)",174
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-31-13-15-00-000_zplane_3.3_R_blended_snap.png,biarritz_3_2_1_2018-01-31-13-15-00-000_zplane_3.3_R_blended_snap.png,2018-01-31 13:15:00,snap,3.3,3.26,2018-01-31 14,307.5,11.559999741613863,1.409999968484044,2018-01-31,"(70, 70)",169
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-18-15-00-000_zplane_3.7_blended_snap.png,biarritz_3_2_1_2017-03-29-18-15-00-000_zplane_3.7_blended_snap.png,2017-03-29 18:15:00,snap,3.7,3.7621,2017-03-29 19,277.5,17.65999960526824,1.499999966472387,2017-03-27,"(70, 70)",183
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-10-00-00-000_zplane_0.7_R_blended_timex.png,biarritz_3_2_1_2021-03-01-10-00-00-000_zplane_0.7_R_blended_timex.png,2021-03-01 10:00:00,timex,0.7,0.7989,2021-03-01 11,292.5,14.319999679923058,1.2799999713897705,2021-03-03,"(70, 70)",157
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-31-07-45-00-000_zplane_0.9_R_blended_snap.png,biarritz_3_2_1_2018-01-31-07-45-00-000_zplane_0.9_R_blended_snap.png,2018-01-31 07:45:00,snap,0.9,0.99,2018-01-31 08,307.5,11.729999737814069,1.5399999655783176,2018-01-31,"(70, 70)",160
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-18-15-00-000_zplane_3.7_blended_timex.png,biarritz_3_2_1_2017-03-29-18-15-00-000_zplane_3.7_blended_timex.png,2017-03-29 18:15:00,timex,3.7,3.7621,2017-03-29 19,277.5,17.65999960526824,1.499999966472387,2017-03-27,"(70, 70)",185
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-11-30-00-000_zplane_3.5_R_blended_timex.png,biarritz_3_2_1_2021-06-19-11-30-00-000_zplane_3.5_R_blended_timex.png,2021-06-19 11:30:00,timex,3.5,3.5389,2021-06-19 12,307.5,9.67999978363514,1.459999967366457,2021-06-21,"(80, 100)",176
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-16-00-00-000_zplane_2.7_R_blended_timex.png,biarritz_3_2_1_2021-03-03-16-00-00-000_zplane_2.7_R_blended_timex.png,2021-03-03 16:00:00,timex,2.7,2.7991,2021-03-03 17,277.5,12.289999725297092,1.2399999722838402,2021-03-03,"(70, 70)",177
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-29-14-15-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2018-01-29-14-15-00-000_zplane_4.1_R_blended_timex.png,2018-01-29 14:15:00,timex,4.1,4.0,2018-01-29 15,307.5,12.879999712109566,1.969999955967069,2018-01-31,"(70, 70)",129
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-27-08-00-00-000_zplane_0.9_blended_timex.png,biarritz_3_2_1_2017-03-27-08-00-00-000_zplane_0.9_blended_timex.png,2017-03-27 08:00:00,timex,0.9,0.8634,2017-03-27 09,307.5,12.099999729543924,0.8399999812245369,2017-03-27,"(70, 70)",161
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-17-45-00-000_zplane_3.5_blended_snap.png,biarritz_3_2_1_2017-03-28-17-45-00-000_zplane_3.5_blended_snap.png,2017-03-28 17:45:00,snap,3.5,3.5529,2017-03-28 18,292.5,12.639999717473984,1.0399999767541883,2017-03-27,"(70, 70)",182
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-00-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-07-00-00-000_zplane_4.3_R_blended_timex.png,2021-03-04 07:00:00,timex,4.3,4.281,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",173
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-09-00-00-000_zplane_0.7_blended_timex.png,biarritz_3_2_1_2017-03-28-09-00-00-000_zplane_0.7_blended_timex.png,2017-03-28 09:00:00,timex,0.7,0.673,2017-03-28 10,292.5,13.24999970383942,0.9199999794363976,2017-03-27,"(70, 70)",124
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-06-30-00-000_zplane_3.5_R_blended_timex.png,biarritz_3_2_1_2021-03-05-06-30-00-000_zplane_3.5_R_blended_timex.png,2021-03-05 06:30:00,timex,3.5,3.5915,2021-03-05 07,292.5,13.70999969355762,0.7699999827891588,2021-03-03,"(70, 70)",136
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-13-15-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2018-01-28-13-15-00-000_zplane_3.7_R_blended_timex.png,2018-01-28 13:15:00,timex,3.7,3.78,2018-01-28 14,307.5,11.669999739155172,1.6099999640136955,2018-01-31,"(70, 70)",140
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-08-30-00-000_zplane_1.1_blended_snap.png,biarritz_3_2_1_2017-03-29-08-30-00-000_zplane_1.1_blended_snap.png,2017-03-29 08:30:00,snap,1.1,1.1392,2017-03-29 09,277.5,9.9899997767061,0.909999979659915,2017-03-27,"(70, 70)",145
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-13-00-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-05-13-00-00-000_zplane_1.3_R_blended_timex.png,2021-03-05 13:00:00,timex,1.3,1.3997,2021-03-05 14,292.5,14.199999682605268,1.0099999774247408,2021-03-03,"(70, 70)",171
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-17-45-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2021-03-03-17-45-00-000_zplane_4.1_R_blended_timex.png,2021-03-03 17:45:00,timex,4.1,4.0775,2021-03-03 18,291.8,12.169999727979302,1.2099999729543924,2021-03-03,"(70, 70)",179
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-29-09-00-00-000_zplane_1.3_R_blended_snap.png,biarritz_3_2_1_2018-01-29-09-00-00-000_zplane_1.3_R_blended_snap.png,2018-01-29 09:00:00,snap,1.3,1.34,2018-01-29 10,307.5,12.81999971345067,1.959999956190586,2018-01-31,"(70, 70)",104
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-15-00-00-000_zplane_4.1_blended_snap.png,biarritz_3_2_1_2017-03-28-15-00-00-000_zplane_4.1_blended_snap.png,2017-03-28 15:00:00,snap,4.1,4.1596,2017-03-28 16,292.5,12.899999711662533,1.0399999767541883,2017-03-27,"(70, 70)",125
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-12-30-00-000_zplane_0.7_R_blended_timex.png,biarritz_3_2_1_2021-03-02-12-30-00-000_zplane_0.7_R_blended_timex.png,2021-03-02 12:30:00,timex,0.7,0.6459,2021-03-02 13,292.5,13.079999707639216,1.0799999758601189,2021-03-03,"(70, 70)",170
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-14-45-00-000_zplane_2.3_R_blended_timex.png,biarritz_3_2_1_2021-03-02-14-45-00-000_zplane_2.3_R_blended_timex.png,2021-03-02 14:45:00,timex,2.3,2.2176,2021-03-02 15,292.5,13.519999697804453,1.099999975413084,2021-03-03,"(70, 70)",168
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-12-30-00-000_zplane_3.1_R_blended_snap.png,biarritz_3_2_1_2021-06-19-12-30-00-000_zplane_3.1_R_blended_snap.png,2021-06-19 12:30:00,snap,3.1,3.1369,2021-06-19 13,307.5,9.559999786317348,1.4299999680370092,2021-06-21,"(80, 100)",126
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-07-30-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-07-30-00-000_zplane_4.3_R_blended_timex.png,2021-03-04 07:30:00,timex,4.3,4.2319,2021-03-04 08,292.5,11.559999741613863,0.959999978542328,2021-03-03,"(70, 70)",173
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-31-16-00-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2018-01-31-16-00-00-000_zplane_4.3_R_blended_timex.png,2018-01-31 16:00:00,timex,4.3,4.34,2018-01-31 17,307.5,11.34999974630773,1.4199999682605269,2018-01-31,"(70, 70)",173
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-10-30-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2021-06-20-10-30-00-000_zplane_3.7_R_blended_timex.png,2021-06-20 10:30:00,timex,3.7,3.6642,2021-06-20 11,307.5,8.709999805316329,0.9499999787658452,2021-06-21,"(80, 100)",165
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-31-10-00-00-000_zplane_0.5_R_blended_timex.png,biarritz_3_2_1_2018-01-31-10-00-00-000_zplane_0.5_R_blended_timex.png,2018-01-31 10:00:00,timex,0.5,0.55,2018-01-31 11,307.5,11.599999740719795,1.4699999671429396,2018-01-31,"(70, 70)",145
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-15-30-00-000_zplane_3.7_R_blended_snap.png,biarritz_3_2_1_2021-03-01-15-30-00-000_zplane_3.7_R_blended_snap.png,2021-03-01 15:30:00,snap,3.7,3.6699,2021-03-01 16,292.5,15.479999653995035,1.2999999709427357,2021-03-03,"(70, 70)",177
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-09-00-00-000_zplane_3.7_R_blended_snap.png,biarritz_3_2_1_2021-03-05-09-00-00-000_zplane_3.7_R_blended_snap.png,2021-03-05 09:00:00,snap,3.7,3.752,2021-03-05 10,292.5,13.379999700933697,0.7999999821186066,2021-03-03,"(70, 70)",196
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-12-00-00-000_zplane_1.9_R_blended_snap.png,biarritz_3_2_1_2021-03-05-12-00-00-000_zplane_1.9_R_blended_snap.png,2021-03-05 12:00:00,snap,1.9,1.9547,2021-03-05 13,292.5,14.149999683722854,0.92999997921288,2021-03-03,"(70, 70)",166
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-10-00-00-000_zplane_3.3_R_blended_timex.png,biarritz_3_2_1_2021-03-05-10-00-00-000_zplane_3.3_R_blended_timex.png,2021-03-05 10:00:00,timex,3.3,3.3318,2021-03-05 11,292.5,13.639999695122242,0.8299999814480543,2021-03-03,"(70, 70)",182
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-08-30-00-000_zplane_3.1_R_blended_snap.png,biarritz_3_2_1_2021-06-19-08-30-00-000_zplane_3.1_R_blended_snap.png,2021-06-19 08:30:00,snap,3.1,3.1651,2021-06-19 09,307.5,10.14999977312982,1.4899999666959047,2021-06-21,"(80, 100)",120
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-25-08-30-00-000_zplane_1.3_blended_snap.png,biarritz_3_2_1_2017-03-25-08-30-00-000_zplane_1.3_blended_snap.png,2017-03-25 08:30:00,snap,1.3,1.2913,2017-03-25 09,322.5,11.159999750554562,1.219999972730875,2017-03-27,"(70, 70)",148
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-10-00-00-000_zplane_2.7_R_blended_timex.png,biarritz_3_2_1_2018-01-28-10-00-00-000_zplane_2.7_R_blended_timex.png,2018-01-28 10:00:00,timex,2.7,2.75,2018-01-28 11,307.5,10.719999760389328,1.4499999675899744,2018-01-31,"(70, 70)",120
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-15-00-00-000_zplane_4.1_blended_timex.png,biarritz_3_2_1_2017-03-28-15-00-00-000_zplane_4.1_blended_timex.png,2017-03-28 15:00:00,timex,4.1,4.1596,2017-03-28 16,292.5,12.899999711662533,1.0399999767541883,2017-03-27,"(70, 70)",125
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-13-00-00-000_zplane_0.9_R_blended_timex.png,biarritz_3_2_1_2021-03-04-13-00-00-000_zplane_0.9_R_blended_timex.png,2021-03-04 13:00:00,timex,0.9,0.872,2021-03-04 14,292.5,10.889999756589532,0.8699999805539846,2021-03-03,"(70, 70)",166
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-14-30-00-000_zplane_1.3_R_blended_snap.png,biarritz_3_2_1_2021-03-04-14-30-00-000_zplane_1.3_R_blended_snap.png,2021-03-04 14:30:00,snap,1.3,1.2017,2021-03-04 15,292.5,10.799999758601189,0.8499999810010195,2021-03-03,"(70, 70)",164
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-06-15-00-000_zplane_1.5_R_blended_snap.png,biarritz_3_2_1_2021-06-20-06-15-00-000_zplane_1.5_R_blended_snap.png,2021-06-20 06:15:00,snap,1.5,1.574,2021-06-20 07,307.5,8.889999801293015,0.9499999787658452,2021-06-21,"(80, 100)",152
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-00-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2021-03-01-16-00-00-000_zplane_4.1_R_blended_timex.png,2021-03-01 16:00:00,timex,4.1,4.0446,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",185
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-09-30-00-000_zplane_2.5_R_blended_timex.png,biarritz_3_2_1_2021-03-03-09-30-00-000_zplane_2.5_R_blended_timex.png,2021-03-03 09:30:00,timex,2.5,2.4819,2021-03-03 10,292.5,12.58999971859157,1.1899999734014273,2021-03-03,"(70, 70)",154
